999,Seville Spain,,1,37.377,-5.926,  21
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
08/22/2005,21:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,28.6,E,8,14.6,E,8,42,E,8,1010,E,8,69,E,8,7.0,E,8,-9990,0,0,-9990,0,0,2.576,E,8,0.256,E,8,0.20,E,8,0,-9990,0,0
08/22/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,27.3,E,8,13.4,E,8,42,E,8,1010,E,8,76,E,8,4.7,E,8,-9990,0,0,-9990,0,0,2.364,E,8,0.256,E,8,0.20,E,8,0,-9990,0,0
08/22/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,26.0,E,8,13.4,E,8,46,E,8,1010,E,8,60,E,8,4.7,E,8,-9990,0,0,-9990,0,0,2.373,E,8,0.256,E,8,0.20,E,8,0,-9990,0,0
08/22/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,24.7,E,8,13.9,E,8,51,E,8,1010,E,8,27,E,8,5.3,E,8,-9990,0,0,-9990,0,0,2.461,E,8,0.256,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,23.8,E,8,13.9,E,8,54,E,8,1010,E,8,73,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.450,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,22.9,E,8,14.4,E,8,59,E,8,1010,E,8,78,E,8,3.3,E,8,-9990,0,0,-9990,0,0,2.539,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,22.0,E,8,14.9,E,8,64,E,8,1010,E,8,113,E,8,3.0,E,8,-9990,0,0,-9990,0,0,2.631,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.5,E,8,14.8,E,8,66,E,8,1010,E,8,98,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.609,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.0,E,8,13.7,E,8,63,E,8,1010,E,8,110,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.425,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,20.7,E,8,13.0,E,8,61,E,8,1010,E,8,71,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.302,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,07:00,2,111,0,3,10,0,3,20,0,3,10,19,3,10,7,3,20,19,3,10,-9990,0,0,0,E,8,0,E,8,20.6,E,8,11.9,E,8,57,E,8,1010,E,8,95,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.130,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,08:00,179,1335,83,3,10,280,3,20,46,3,10,9126,3,10,14894,3,20,7125,3,10,-9990,0,0,0,E,8,0,E,8,21.6,E,8,12.3,E,8,56,E,8,1010,E,8,24,E,8,3.5,E,8,-9990,0,0,-9990,0,0,2.201,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,09:00,448,1335,261,3,10,540,3,20,80,3,10,28203,3,10,47116,3,20,12404,3,10,-9990,0,0,0,E,8,0,E,8,23.3,E,8,12.7,E,8,52,E,8,1010,E,8,80,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.263,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,10:00,697,1335,465,3,10,697,3,20,101,3,10,50030,3,10,67928,3,20,14583,3,10,-9990,0,0,0,E,8,0,E,8,25.3,E,8,12.4,E,8,45,E,8,1010,E,8,81,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.217,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,11:00,910,1335,648,3,10,773,3,20,121,3,10,70633,3,10,79349,3,20,16586,3,10,-9990,0,0,0,E,8,0,E,8,27.5,E,8,12.0,E,8,38,E,8,1010,E,8,60,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.145,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,12:00,1071,1335,777,3,10,758,3,20,169,3,10,83619,3,10,77337,3,20,21568,3,10,-9990,0,0,0,E,8,0,E,8,29.5,E,8,12.4,E,8,35,E,8,1010,E,8,69,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.206,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,13:00,1171,1335,860,3,10,755,3,20,198,3,10,91980,3,10,77228,3,20,24233,3,10,-9990,0,0,0,E,8,0,E,8,31.2,E,8,11.2,E,8,29,E,8,1010,E,8,86,E,8,3.9,E,8,-9990,0,0,-9990,0,0,2.025,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,14:00,1203,1335,880,3,10,732,3,20,221,3,10,96841,3,10,75660,3,20,28697,3,10,-9990,0,0,0,E,8,0,E,8,32.5,E,8,10.5,E,8,26,E,8,1010,E,8,92,E,8,3.5,E,8,-9990,0,0,-9990,0,0,1.938,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,15:00,1163,1335,845,3,10,727,3,20,212,3,10,92713,3,10,74698,3,20,27646,3,10,-9990,0,0,0,E,8,0,E,8,33.4,E,8,8.9,E,8,22,E,8,1010,E,8,56,E,8,3.5,E,8,-9990,0,0,-9990,0,0,1.735,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,16:00,1056,1335,754,3,10,726,3,20,180,3,10,83023,3,10,73971,3,20,24552,3,10,-9990,0,0,0,E,8,0,E,8,33.9,E,8,10.3,E,8,24,E,8,1010,E,8,45,E,8,3.3,E,8,-9990,0,0,-9990,0,0,1.905,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,17:00,887,1335,608,3,10,675,3,20,159,3,10,66312,3,10,66330,3,20,22248,3,10,-9990,0,0,0,E,8,0,E,8,33.9,E,8,10.4,E,8,24,E,8,1010,E,8,32,E,8,3.3,E,8,-9990,0,0,-9990,0,0,1.917,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,18:00,669,1335,419,3,10,596,3,20,120,3,10,45381,3,10,55600,3,20,17512,3,10,-9990,0,0,0,E,8,0,E,8,33.4,E,8,9.6,E,8,23,E,8,1010,E,8,59,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.819,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,19:00,417,1335,225,3,10,443,3,20,87,3,10,24055,3,10,35066,3,20,13103,3,10,-9990,0,0,0,E,8,0,E,8,32.3,E,8,9.8,E,8,25,E,8,1010,E,8,105,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.844,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,20:00,148,1335,63,3,10,248,3,20,35,3,10,6740,3,10,8270,3,20,5826,3,10,-9990,0,0,0,E,8,0,E,8,30.8,E,8,9.9,E,8,27,E,8,1010,E,8,102,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.849,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,21:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,29.3,E,8,11.2,E,8,33,E,8,1010,E,8,86,E,8,2.6,E,8,-9990,0,0,-9990,0,0,2.038,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,28.2,E,8,11.8,E,8,36,E,8,1011,E,8,33,E,8,1.6,E,8,-9990,0,0,-9990,0,0,2.123,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,27.0,E,8,11.6,E,8,38,E,8,1011,E,8,104,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.090,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/23/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.9,E,8,11.7,E,8,41,E,8,1011,E,8,100,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.106,E,8,0.236,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.0,E,8,10.8,E,8,41,E,8,1011,E,8,63,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.980,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,24.0,E,8,11.3,E,8,45,E,8,1011,E,8,190,E,8,0.5,E,8,-9990,0,0,-9990,0,0,2.045,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,23.2,E,8,11.5,E,8,48,E,8,1011,E,8,114,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.071,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,22.7,E,8,12.7,E,8,53,E,8,1011,E,8,74,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.257,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,22.2,E,8,12.9,E,8,55,E,8,1011,E,8,38,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.282,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.9,E,8,12.8,E,8,56,E,8,1011,E,8,99,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.270,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,07:00,2,101,0,3,10,0,3,20,0,3,10,16,3,10,7,3,20,16,3,10,-9990,0,0,0,E,8,0,E,8,21.8,E,8,12.0,E,8,54,E,8,1011,E,8,67,E,8,0.6,E,8,-9990,0,0,-9990,0,0,2.147,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,08:00,176,1336,81,3,10,302,3,20,41,3,10,8611,3,10,15126,3,20,6619,3,10,-9990,0,0,0,E,8,0,E,8,22.7,E,8,11.8,E,8,50,E,8,1011,E,8,101,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.126,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,09:00,445,1336,252,3,10,500,3,20,85,3,10,27110,3,10,42165,3,20,13071,3,10,-9990,0,0,0,E,8,0,E,8,24.4,E,8,13.3,E,8,50,E,8,1011,E,8,66,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.350,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,10:00,694,1336,447,3,10,630,3,20,120,3,10,48770,3,10,59708,3,20,17746,3,10,-9990,0,0,0,E,8,0,E,8,26.4,E,8,12.9,E,8,43,E,8,1011,E,8,77,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.288,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,11:00,907,1336,630,3,10,698,3,20,156,3,10,69189,3,10,69313,3,20,22131,3,10,-9990,0,0,0,E,8,0,E,8,28.6,E,8,12.9,E,8,38,E,8,1011,E,8,51,E,8,1.4,E,8,-9990,0,0,-9990,0,0,2.293,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,12:00,1069,1336,769,3,10,740,3,20,177,3,10,82640,3,10,75004,3,20,22630,3,10,-9990,0,0,0,E,8,0,E,8,30.6,E,8,13.8,E,8,36,E,8,1011,E,8,70,E,8,1.2,E,8,-9990,0,0,-9990,0,0,2.435,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,13:00,1169,1336,852,3,10,735,3,20,209,3,10,94147,3,10,75905,3,20,27742,3,10,-9990,0,0,0,E,8,0,E,8,32.3,E,8,12.5,E,8,30,E,8,1011,E,8,67,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.225,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,14:00,1200,1336,885,3,10,757,3,20,205,3,10,94863,3,10,77947,3,20,24862,3,10,-9990,0,0,0,E,8,0,E,8,33.6,E,8,12.3,E,8,27,E,8,1011,E,8,91,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.196,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,15:00,1160,1336,861,3,10,791,3,20,174,3,10,93551,3,10,82729,3,20,21725,3,10,-9990,0,0,0,E,8,0,E,8,34.6,E,8,12.4,E,8,26,E,8,1011,E,8,150,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.205,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,16:00,1052,1336,770,3,10,792,3,20,147,3,10,83998,3,10,82552,3,20,19007,3,10,-9990,0,0,0,E,8,0,E,8,35.2,E,8,11.6,E,8,24,E,8,1011,E,8,135,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.089,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,17:00,883,1336,624,3,10,766,3,20,118,3,10,68134,3,10,78673,3,20,16147,3,10,-9990,0,0,0,E,8,0,E,8,35.3,E,8,11.1,E,8,23,E,8,1011,E,8,267,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.017,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,18:00,664,1336,437,3,10,681,3,20,98,3,10,47124,3,10,66244,3,20,14176,3,10,-9990,0,0,0,E,8,0,E,8,34.8,E,8,11.7,E,8,25,E,8,1011,E,8,224,E,8,2.8,E,8,-9990,0,0,-9990,0,0,2.109,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,19:00,412,1336,237,3,10,512,3,20,79,3,10,25576,3,10,43238,3,20,12251,3,10,-9990,0,0,0,E,8,0,E,8,33.7,E,8,12.5,E,8,28,E,8,1011,E,8,241,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.220,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,20:00,142,1336,66,3,10,281,3,20,36,3,10,7138,3,10,10485,3,20,6026,3,10,-9990,0,0,0,E,8,0,E,8,32.2,E,8,13.7,E,8,32,E,8,1011,E,8,160,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.415,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,21:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,30.7,E,8,15.8,E,8,41,E,8,1011,E,8,133,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.812,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,29.7,E,8,15.7,E,8,43,E,8,1011,E,8,105,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.787,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,28.7,E,8,16.4,E,8,47,E,8,1011,E,8,85,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.915,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/24/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,27.8,E,8,16.3,E,8,50,E,8,1011,E,8,136,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.901,E,8,0.224,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,27.0,E,8,15.4,E,8,49,E,8,1011,E,8,101,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.726,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,26.3,E,8,15.9,E,8,53,E,8,1011,E,8,42,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.828,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.5,E,8,15.9,E,8,55,E,8,1011,E,8,73,E,8,0.6,E,8,-9990,0,0,-9990,0,0,2.832,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.1,E,8,16.5,E,8,59,E,8,1011,E,8,34,E,8,0.6,E,8,-9990,0,0,-9990,0,0,2.936,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,24.8,E,8,17.8,E,8,65,E,8,1011,E,8,66,E,8,0.3,E,8,-9990,0,0,-9990,0,0,3.235,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,24.5,E,8,19.9,E,8,76,E,8,1011,E,8,61,E,8,0.4,E,8,-9990,0,0,-9990,0,0,3.745,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,07:00,1,92,0,3,10,0,3,20,0,3,10,11,3,10,6,3,20,11,3,10,-9990,0,0,0,E,8,0,E,8,24.5,E,8,19.7,E,8,75,E,8,1011,E,8,47,E,8,0.3,E,8,-9990,0,0,-9990,0,0,3.678,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,08:00,173,1337,84,3,10,338,3,20,40,3,10,9110,3,10,18492,3,20,6722,3,10,-9990,0,0,0,E,8,0,E,8,25.5,E,8,19.6,E,8,70,E,8,1011,E,8,72,E,8,0.1,E,8,-9990,0,0,-9990,0,0,3.663,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,09:00,442,1337,268,3,10,610,3,20,66,3,10,29359,3,10,57369,3,20,10396,3,10,-9990,0,0,0,E,8,0,E,8,27.4,E,8,20.2,E,8,65,E,8,1011,E,8,48,E,8,0.3,E,8,-9990,0,0,-9990,0,0,3.802,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,10:00,691,1337,474,3,10,753,3,20,85,3,10,52948,3,10,77947,3,20,12625,3,10,-9990,0,0,0,E,8,0,E,8,29.6,E,8,19.2,E,8,53,E,8,1011,E,8,71,E,8,0.0,E,8,-9990,0,0,-9990,0,0,3.546,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,11:00,904,1337,657,3,10,820,3,20,102,3,10,72191,3,10,85848,3,20,14100,3,10,-9990,0,0,0,E,8,0,E,8,31.9,E,8,18.7,E,8,45,E,8,1011,E,8,47,E,8,0.5,E,8,-9990,0,0,-9990,0,0,3.428,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,12:00,1066,1337,800,3,10,848,3,20,123,3,10,87345,3,10,88988,3,20,16351,3,10,-9990,0,0,0,E,8,0,E,8,34.0,E,8,18.5,E,8,40,E,8,1011,E,8,77,E,8,0.5,E,8,-9990,0,0,-9990,0,0,3.398,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,13:00,1166,1337,883,3,10,841,3,20,149,3,10,95314,3,10,87338,3,20,19120,3,10,-9990,0,0,0,E,8,0,E,8,35.8,E,8,17.3,E,8,34,E,8,1011,E,8,61,E,8,0.4,E,8,-9990,0,0,-9990,0,0,3.111,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,14:00,1197,1337,907,3,10,834,3,20,160,3,10,100886,3,10,90160,3,20,20155,3,10,-9990,0,0,0,E,8,0,E,8,37.2,E,8,16.8,E,8,30,E,8,1011,E,8,78,E,8,0.4,E,8,-9990,0,0,-9990,0,0,3.010,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,15:00,1156,1337,867,3,10,818,3,20,159,3,10,95970,3,10,87568,3,20,20200,3,10,-9990,0,0,0,E,8,0,E,8,38.2,E,8,16.3,E,8,28,E,8,1011,E,8,41,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.898,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,16:00,1048,1337,774,3,10,815,3,20,135,3,10,86043,3,10,87038,3,20,17803,3,10,-9990,0,0,0,E,8,0,E,8,38.8,E,8,16.1,E,8,27,E,8,1011,E,8,66,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.867,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,17:00,878,1337,623,3,10,773,3,20,114,3,10,68797,3,10,80580,3,20,15840,3,10,-9990,0,0,0,E,8,0,E,8,38.9,E,8,15.2,E,8,25,E,8,1011,E,8,71,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.696,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,18:00,660,1337,435,3,10,690,3,20,95,3,10,47481,3,10,68179,3,20,13838,3,10,-9990,0,0,0,E,8,0,E,8,38.3,E,8,15.3,E,8,26,E,8,1011,E,8,68,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.699,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,19:00,406,1337,232,3,10,388,3,20,114,3,10,25287,3,10,25267,3,20,17607,3,10,-9990,0,0,4,E,8,3,E,8,37.2,E,8,16.3,E,8,29,E,8,1011,E,8,116,E,8,2.8,E,8,-9990,0,0,-9990,0,0,2.897,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,20:00,68,668,26,3,10,0,3,20,26,3,10,3066,3,10,0,3,20,3066,3,10,-9990,0,0,3,E,8,2,E,8,35.6,E,8,18.3,E,8,36,E,8,1011,E,8,24,E,8,1.2,E,8,-9990,0,0,-9990,0,0,3.338,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,34.0,E,8,20.3,E,8,45,E,8,1011,E,8,26,E,8,1.8,E,8,-9990,0,0,-9990,0,0,3.850,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,32.5,E,8,19.8,E,8,47,E,8,1011,E,8,25,E,8,0.7,E,8,-9990,0,0,-9990,0,0,3.704,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,31.0,E,8,19.3,E,8,50,E,8,1011,E,8,31,E,8,1.0,E,8,-9990,0,0,-9990,0,0,3.583,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/25/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,29.4,E,8,18.3,E,8,51,E,8,1011,E,8,69,E,8,0.5,E,8,-9990,0,0,-9990,0,0,3.329,E,8,0.207,E,8,0.20,E,8,0,-9990,0,0
08/26/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,28.0,E,8,17.8,E,8,54,E,8,1011,E,8,85,E,8,0.2,E,8,-9990,0,0,-9990,0,0,3.215,E,8,0.206,E,8,0.20,E,8,0,-9990,0,0
08/26/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,26.5,E,8,17.8,E,8,59,E,8,1011,E,8,98,E,8,0.8,E,8,-9990,0,0,-9990,0,0,3.218,E,8,0.206,E,8,0.20,E,8,0,-9990,0,0
08/26/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,25.0,E,8,17.5,E,8,63,E,8,1011,E,8,69,E,8,0.9,E,8,-9990,0,0,-9990,0,0,3.152,E,8,0.206,E,8,0.20,E,8,0,-9990,0,0
08/26/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,24.2,E,8,17.4,E,8,66,E,8,1011,E,8,95,E,8,0.9,E,8,-9990,0,0,-9990,0,0,3.142,E,8,0.206,E,8,0.20,E,8,0,-9990,0,0
